Date,Time,Stored Energy (KW),Nameplate Capacity (KW),Array Power (KW),Frequency (Hz)
2017-04-12,21:25:52, 5593.2, 10504.2,-1770.57, 50.02
2017-04-12,21:25:54, 5594.4, 10504.2,-1744.05, 50.02
2017-04-12,21:25:56, 5594.9, 10504.2,-1577.59, 50.02
2017-04-12,21:25:58, 5595.9, 10504.2,-1512.82, 50.01
2017-04-12,21:26:00, 5596.7, 10504.2,-1253.78, 50.01
2017-04-12,21:26:02, 5597.3, 10504.2,-1071.13, 50.0
2017-04-12,21:26:04, 5597.6, 10504.2,-587.0, 49.99
2017-04-12,21:26:06, 5597.9, 10504.2,-491.34, 49.99
2017-04-12,21:26:08, 5598.4, 10504.2, 515.1, 49.99
2017-04-12,21:26:10, 5598.6, 10504.2, 606.88, 49.98
2017-04-12,21:26:12, 5598.9, 10504.2, 730.89, 49.98
2017-04-12,21:26:14, 5598.7, 10504.2, 746.95, 49.98
2017-04-12,21:26:16, 5598.1, 10504.2, 897.29, 49.98
2017-04-12,21:26:18, 5597.7, 10504.2, 922.06, 49.98
2017-04-12,21:26:20, 5596.8, 10504.2, 830.03, 49.98
2017-04-12,21:26:22, 5596.6, 10504.2, 643.66, 49.99
2017-04-12,21:26:24, 5595.9, 10504.2, 564.65, 49.99
2017-04-12,21:26:26, 5595.5, 10504.2, 501.78, 49.99
2017-04-12,21:26:28, 5595.2, 10504.2, 494.36, 49.99
2017-04-12,21:26:30, 5594.3, 10504.2, 591.99, 49.99
2017-04-12,21:26:32, 5594.3, 10504.2, 538.02, 49.99
2017-04-12,21:26:34, 5594.1, 10504.2, 610.96, 49.98
2017-04-12,21:26:36, 5593.7, 10504.2, 681.34, 49.98
2017-04-12,21:26:38, 5593.4, 10504.2, 683.45, 49.98
2017-04-12,21:26:40, 5593.0, 10504.2, 686.22, 49.97
2017-04-12,21:26:42, 5592.2, 10504.2, 680.05, 49.97
2017-04-12,21:26:44, 5591.8, 10504.2, 682.42, 49.97
2017-04-12,21:26:46, 5591.1, 10504.2, 1136.43, 49.98
2017-04-12,21:26:48, 5590.9, 10504.2, 966.85, 49.98
2017-04-12,21:26:50, 5590.1, 10504.2, 1001.13, 49.98
2017-04-12,21:26:52, 5589.4, 10504.2, 813.0, 49.99
2017-04-12,21:26:54, 5589.0, 10504.2, 548.87, 49.99
2017-04-12,21:26:56, 5588.5, 10504.2, 579.65, 49.99
2017-04-12,21:26:58, 5587.7, 10504.2, 489.86, 49.99
2017-04-12,21:27:00, 5587.2, 10504.2, 386.74, 49.99
2017-04-12,21:27:02, 5586.9, 10504.2,-497.32, 49.99
2017-04-12,21:27:04, 5586.7, 10504.2,-499.18, 49.99
2017-04-12,21:27:06, 5586.9, 10504.2,-499.06, 50.0
2017-04-12,21:27:08, 5587.0, 10504.2,-497.04, 50.0
2017-04-12,21:27:10, 5586.9, 10504.2,-497.19, 49.99
2017-04-12,21:27:12, 5587.2, 10504.2,-497.21, 49.99
2017-04-12,21:27:14, 5587.6, 10504.2,-491.48, 49.99
2017-04-12,21:27:16, 5587.8, 10504.2,-496.31, 50.0
2017-04-12,21:27:18, 5588.0, 10504.2,-494.03, 50.0
2017-04-12,21:27:20, 5588.0, 10504.2,-498.73, 50.0
2017-04-12,21:27:22, 5588.2, 10504.2,-858.8, 50.0
2017-04-12,21:27:24, 5588.4, 10504.2,-899.7, 50.01
2017-04-12,21:27:26, 5588.8, 10504.2,-1072.35, 50.01
2017-04-12,21:27:28, 5589.1, 10504.2,-1035.57, 50.01
2017-04-12,21:27:30, 5589.4, 10504.2,-1465.39, 50.01
2017-04-12,21:27:32, 5589.8, 10504.2,-1541.09, 50.01
2017-04-12,21:27:34, 5590.3, 10504.2,-1472.19, 50.01
2017-04-12,21:27:36, 5591.4, 10504.2,-1477.06, 50.02
2017-04-12,21:27:38, 5592.0, 10504.2,-1649.68, 50.02
2017-04-12,21:27:40, 5592.6, 10504.2,-1651.77, 50.02
2017-04-12,21:27:42, 5593.8, 10504.2,-1647.22, 50.02
2017-04-12,21:27:44, 5594.2, 10504.2,-1649.97, 50.02
2017-04-12,21:27:46, 5595.4, 10504.2,-1648.23, 50.01
2017-04-12,21:27:48, 5595.9, 10504.2,-1649.59, 50.0
2017-04-12,21:27:50, 5596.7, 10504.2,-815.83, 49.99
2017-04-12,21:27:52, 5597.6, 10504.2,-496.33, 49.99
2017-04-12,21:27:54, 5597.8, 10504.2, 587.0, 49.98
2017-04-12,21:27:56, 5598.4, 10504.2, 694.77, 49.98
2017-04-12,21:27:58, 5598.5, 10504.2, 1014.46, 49.97
2017-04-12,21:28:00, 5597.8, 10504.2, 1281.6, 49.97
2017-04-12,21:28:02, 5597.3, 10504.2, 1352.14, 49.97
2017-04-12,21:28:04, 5596.6, 10504.2, 1203.54, 49.98
2017-04-12,21:28:06, 5595.9, 10504.2, 1091.26, 49.98
2017-04-12,21:28:08, 5595.2, 10504.2, 972.17, 49.98
2017-04-12,21:28:10, 5594.2, 10504.2, 971.16, 49.99
2017-04-12,21:28:12, 5593.6, 10504.2, 969.87, 49.98
2017-04-12,21:28:14, 5593.0, 10504.2, 968.45, 49.99
2017-04-12,21:28:16, 5592.3, 10504.2, 932.26, 49.99
2017-04-12,21:28:18, 5592.3, 10504.2, 490.07, 49.99
2017-04-12,21:28:20, 5592.5, 10504.2,-502.24, 49.99
2017-04-12,21:28:22, 5592.2, 10504.2,-496.44, 50.0
2017-04-12,21:28:24, 5592.2, 10504.2,-493.4, 50.0
2017-04-12,21:28:26, 5592.4, 10504.2,-497.87, 50.0
2017-04-12,21:28:28, 5592.5, 10504.2,-496.32, 50.0
2017-04-12,21:28:30, 5594.2, 10504.2,-495.63, 49.99
2017-04-12,21:28:32, 5595.0, 10504.2,-497.81, 49.99
2017-04-12,21:28:34, 5595.2, 10504.2,-498.64, 49.99
2017-04-12,21:28:36, 5595.4, 10504.2,-499.05, 49.99
2017-04-12,21:28:38, 5597.1, 10504.2,-501.33, 49.99
2017-04-12,21:28:40, 5596.9, 10504.2,-495.33, 49.99
2017-04-12,21:28:42, 5597.4, 10504.2,-496.33, 50.0
2017-04-12,21:28:44, 5597.5, 10504.2,-432.62, 50.0
2017-04-12,21:28:46, 5599.2, 10504.2,-491.76, 50.0
2017-04-12,21:28:48, 5599.2, 10504.2,-494.74, 49.99
2017-04-12,21:28:50, 5599.2, 10504.2,-495.36, 50.0
2017-04-12,21:28:52, 5601.4, 10504.2,-497.46, 49.99
2017-04-12,21:28:54, 5603.0, 10504.2,-502.93, 49.99
2017-04-12,21:28:56, 5615.6, 10504.2,-497.94, 49.99
2017-04-12,21:28:58, 5616.9, 10504.2,-492.79, 49.99
2017-04-12,21:29:00, 5618.2, 10504.2,-495.72, 49.99
2017-04-12,21:29:02, 5623.0, 10504.2,-498.54, 49.99
2017-04-12,21:29:04, 5626.2, 10504.2,-491.02, 49.99
2017-04-12,21:29:06, 5627.7, 10504.2,-496.85, 49.99
2017-04-12,21:29:08, 5628.0, 10504.2, 84.94, 49.98
2017-04-12,21:29:10, 5628.0, 10504.2, 551.14, 49.98
2017-04-12,21:29:12, 5629.8, 10504.2, 614.27, 49.98
2017-04-12,21:29:14, 5629.7, 10504.2, 594.73, 49.97
2017-04-12,21:29:16, 5629.5, 10504.2, 589.17, 49.97
2017-04-12,21:29:18, 5629.1, 10504.2, 583.38, 49.97
2017-04-12,21:29:20, 5628.6, 10504.2, 590.66, 49.97
2017-04-12,21:29:22, 5628.3, 10504.2, 588.22, 49.97
2017-04-12,21:29:24, 5628.1, 10504.2, 590.52, 49.98
2017-04-12,21:29:26, 5627.9, 10504.2, 1054.86, 49.98
2017-04-12,21:29:28, 5627.6, 10504.2, 1024.07, 49.98
2017-04-12,21:29:30, 5627.1, 10504.2, 894.95, 49.98
2017-04-12,21:29:32, 5626.5, 10504.2, 813.71, 49.98
2017-04-12,21:29:34, 5625.9, 10504.2, 962.49, 49.98
2017-04-12,21:29:36, 5625.3, 10504.2, 789.74, 49.98
2017-04-12,21:29:38, 5625.1, 10504.2, 880.62, 49.98
2017-04-12,21:29:40, 5624.5, 10504.2, 874.19, 49.98
2017-04-12,21:29:42, 5624.4, 10504.2, 820.65, 49.99
2017-04-12,21:29:44, 5623.8, 10504.2, 827.11, 49.99
2017-04-12,21:29:46, 5623.7, 10504.2, 826.23, 49.98
2017-04-12,21:29:48, 5623.5, 10504.2, 825.57, 49.98
2017-04-12,21:29:50, 5622.7, 10504.2, 822.3, 49.98
2017-04-12,21:29:52, 5622.5, 10504.2, 826.31, 49.97
2017-04-12,21:29:54, 5621.9, 10504.2, 1151.16, 49.97
2017-04-12,21:29:56, 5621.5, 10504.2, 1149.43, 49.97
2017-04-12,21:29:58, 5620.7, 10504.2, 1182.06, 49.97
2017-04-12,21:30:00, 5619.9, 10504.2, 1114.3, 49.98
2017-04-12,21:30:02, 5619.5, 10504.2, 973.42, 49.98
2017-04-12,21:30:04, 5619.1, 10504.2, 879.18, 49.98
2017-04-12,21:30:06, 5619.0, 10504.2, 682.26, 49.99
2017-04-12,21:30:08, 5618.4, 10504.2, 584.1, 49.98
2017-04-12,21:30:10, 5618.1, 10504.2, 674.88, 49.99
2017-04-12,21:30:12, 5617.6, 10504.2, 564.33, 49.99
2017-04-12,21:30:14, 5617.4, 10504.2, 640.2, 49.98
2017-04-12,21:30:16, 5617.2, 10504.2, 638.2, 49.98
2017-04-12,21:30:18, 5616.7, 10504.2, 633.96, 49.98
2017-04-12,21:30:20, 5616.6, 10504.2, 638.32, 49.98
2017-04-12,21:30:22, 5616.0, 10504.2, 640.06, 49.98
2017-04-12,21:30:24, 5615.8, 10504.2, 740.23, 49.98
2017-04-12,21:30:26, 5615.5, 10504.2, 777.58, 49.98
2017-04-12,21:30:28, 5614.8, 10504.2, 840.4, 49.98
2017-04-12,21:30:30, 5614.6, 10504.2, 871.88, 49.98
2017-04-12,21:30:32, 5614.0, 10504.2, 852.62, 49.98
2017-04-12,21:30:34, 5613.5, 10504.2, 779.6, 49.99
2017-04-12,21:30:36, 5613.0, 10504.2, 653.33, 49.98
2017-04-12,21:30:38, 5612.5, 10504.2, 635.58, 49.99
2017-04-12,21:30:40, 5612.2, 10504.2, 472.73, 49.99
2017-04-12,21:30:42, 5611.8, 10504.2,-264.15, 49.99
2017-04-12,21:30:44, 5611.3, 10504.2,-501.33, 50.0
2017-04-12,21:30:46, 5611.3, 10504.2,-596.49, 50.0
2017-04-12,21:30:48, 5611.3, 10504.2,-491.53, 50.0
2017-04-12,21:30:50, 5611.4, 10504.2,-496.09, 50.0
2017-04-12,21:30:52, 5617.0, 10504.2,-500.24, 49.99
2017-04-12,21:30:54, 5622.0, 10504.2,-498.24, 49.99
2017-04-12,21:30:56, 5622.1, 10504.2,-499.21, 50.0
2017-04-12,21:30:58, 5621.9, 10504.2,-495.1, 49.99
2017-04-12,21:31:00, 5621.9, 10504.2,-505.94, 49.99
2017-04-12,21:31:02, 5622.2, 10504.2,-496.87, 50.0
2017-04-12,21:31:04, 5622.4, 10504.2,-862.44, 50.0
2017-04-12,21:31:06, 5623.7, 10504.2,-890.58, 50.01
2017-04-12,21:31:08, 5624.8, 10504.2,-1052.03, 50.01
2017-04-12,21:31:10, 5625.3, 10504.2,-1198.23, 50.01
2017-04-12,21:31:12, 5625.5, 10504.2,-1226.3, 50.01
2017-04-12,21:31:14, 5626.1, 10504.2,-1338.71, 50.01
2017-04-12,21:31:16, 5626.6, 10504.2,-1434.8, 50.01
2017-04-12,21:31:18, 5627.0, 10504.2,-1436.27, 50.01
2017-04-12,21:31:20, 5628.3, 10504.2,-1438.48, 50.01
2017-04-12,21:31:22, 5628.7, 10504.2,-1442.54, 50.01
2017-04-12,21:31:24, 5629.6, 10504.2,-1303.73, 50.01
2017-04-12,21:31:26, 5630.0, 10504.2,-1335.84, 50.01
2017-04-12,21:31:28, 5629.6, 10504.2,-1342.49, 50.01
2017-04-12,21:31:30, 5630.2, 10504.2,-1400.05, 50.01
2017-04-12,21:31:32, 5630.6, 10504.2,-1597.46, 50.02
2017-04-12,21:31:34, 5631.3, 10504.2,-1731.12, 50.02
2017-04-12,21:31:36, 5632.0, 10504.2,-1989.95, 50.02
2017-04-12,21:31:38, 5632.7, 10504.2,-2009.65, 50.02
2017-04-12,21:31:40, 5633.3, 10504.2,-2000.07, 50.02
2017-04-12,21:31:42, 5634.4, 10504.2,-1989.14, 50.02
2017-04-12,21:31:44, 5635.2, 10504.2,-1238.59, 50.02
2017-04-12,21:31:46, 5635.8, 10504.2,-1177.84, 50.02
2017-04-12,21:31:48, 5636.2, 10504.2,-1175.83, 50.02
2017-04-12,21:31:50, 5636.6, 10504.2,-1215.9, 50.02
2017-04-12,21:31:52, 5637.5, 10504.2,-1281.3, 50.02
2017-04-12,21:31:54, 5637.8, 10504.2,-1125.53, 50.02
2017-04-12,21:31:56, 5638.4, 10504.2,-934.45, 50.01
2017-04-12,21:31:58, 5638.6, 10504.2,-820.89, 50.01
2017-04-12,21:32:00, 5639.2, 10504.2,-549.36, 50.01
2017-04-12,21:32:02, 5638.9, 10504.2,-415.69, 50.01
2017-04-12,21:32:04, 5639.1, 10504.2,-401.85, 50.0
2017-04-12,21:32:06, 5639.4, 10504.2,-238.88, 50.0
2017-04-12,21:32:08, 5639.4, 10504.2,-247.79, 50.0
2017-04-12,21:32:10, 5639.7, 10504.2,-353.37, 50.0
2017-04-12,21:32:12, 5639.8, 10504.2,-138.68, 50.0
2017-04-12,21:32:14, 5639.8, 10504.2,-244.1, 50.0
2017-04-12,21:32:16, 5639.9, 10504.2,-199.56, 50.0
2017-04-12,21:32:18, 5639.0, 10504.2,-90.63, 50.0
2017-04-12,21:32:20, 5639.1, 10504.2,-86.33, 50.0
2017-04-12,21:32:22, 5639.1, 10504.2,-89.61, 49.99
2017-04-12,21:32:24, 5639.1, 10504.2,-91.83, 49.99
2017-04-12,21:32:26, 5639.1, 10504.2,-89.29, 50.0
2017-04-12,21:32:28, 5639.1, 10504.2,-90.92, 50.0
2017-04-12,21:32:30, 5639.1, 10504.2,-118.23, 50.0
2017-04-12,21:32:32, 5639.1, 10504.2,-186.22, 50.01
2017-04-12,21:32:34, 5639.1, 10504.2,-459.84, 50.01
2017-04-12,21:32:36, 5639.3, 10504.2,-547.2, 50.01
2017-04-12,21:32:38, 5639.3, 10504.2,-675.91, 50.01
2017-04-12,21:32:40, 5639.2, 10504.2,-569.57, 50.01
2017-04-12,21:32:42, 5639.3, 10504.2,-570.48, 50.01
2017-04-12,21:32:44, 5639.1, 10504.2,-559.55, 50.01
2017-04-12,21:32:46, 5639.3, 10504.2,-456.53, 50.01
2017-04-12,21:32:48, 5639.4, 10504.2,-402.69, 50.01
2017-04-12,21:32:50, 5639.4, 10504.2,-406.22, 50.01
2017-04-12,21:32:52, 5639.6, 10504.2,-401.38, 50.01
2017-04-12,21:32:54, 5639.8, 10504.2,-409.96, 50.01
2017-04-12,21:32:56, 5639.9, 10504.2,-410.4, 50.01
2017-04-12,21:32:58, 5640.1, 10504.2,-828.27, 50.01
2017-04-12,21:33:00, 5640.1, 10504.2,-767.35, 50.01
2017-04-12,21:33:02, 5640.2, 10504.2,-719.89, 50.02
2017-04-12,21:33:04, 5639.8, 10504.2,-862.89, 50.01
2017-04-12,21:33:06, 5639.6, 10504.2,-846.72, 50.01
2017-04-12,21:33:08, 5639.6, 10504.2,-786.89, 50.02
2017-04-12,21:33:10, 5639.7, 10504.2,-849.38, 50.02
2017-04-12,21:33:12, 5640.3, 10504.2,-832.09, 50.02
2017-04-12,21:33:14, 5640.7, 10504.2,-886.33, 50.02
2017-04-12,21:33:16, 5640.9, 10504.2,-928.85, 50.02
2017-04-12,21:33:18, 5641.0, 10504.2,-861.69, 50.02
2017-04-12,21:33:20, 5641.4, 10504.2,-872.77, 50.01
2017-04-12,21:33:22, 5641.6, 10504.2,-877.8, 50.01
2017-04-12,21:33:24, 5641.8, 10504.2,-874.01, 50.02
2017-04-12,21:33:26, 5641.0, 10504.2,-876.67, 50.02
2017-04-12,21:33:28, 5640.7, 10504.2,-876.2, 50.02
2017-04-12,21:33:30, 5641.1, 10504.2,-973.46, 50.02
2017-04-12,21:33:32, 5641.7, 10504.2,-1151.29, 50.02
2017-04-12,21:33:34, 5641.9, 10504.2,-1139.08, 50.02
2017-04-12,21:33:36, 5642.2, 10504.2,-1033.41, 50.02
2017-04-12,21:33:38, 5642.2, 10504.2,-1210.87, 50.02
2017-04-12,21:33:40, 5642.8, 10504.2,-1024.11, 50.02
2017-04-12,21:33:42, 5643.4, 10504.2,-828.97, 50.01
2017-04-12,21:33:44, 5642.0, 10504.2,-609.15, 50.01
2017-04-12,21:33:46, 5641.2, 10504.2,-460.84, 50.0
2017-04-12,21:33:48, 5641.2, 10504.2,-341.06, 50.01
2017-04-12,21:33:50, 5641.3, 10504.2,-336.3, 50.0
2017-04-12,21:33:52, 5641.0, 10504.2,-299.99, 50.0
2017-04-12,21:33:54, 5641.1, 10504.2,-299.72, 50.0
2017-04-12,21:33:56, 5641.1, 10504.2,-302.1, 50.0
2017-04-12,21:33:58, 5641.1, 10504.2,-303.36, 50.0
2017-04-12,21:34:00, 5641.0, 10504.2,-301.15, 50.0
2017-04-12,21:34:02, 5641.0, 10504.2,-163.6, 50.0
2017-04-12,21:34:04, 5641.1, 10504.2,-269.84, 50.01
2017-04-12,21:34:06, 5641.2, 10504.2,-412.25, 50.01
2017-04-12,21:34:08, 5641.2, 10504.2,-343.18, 50.01
2017-04-12,21:34:10, 5641.2, 10504.2,-539.48, 50.01
2017-04-12,21:34:12, 5641.2, 10504.2,-708.94, 50.02
2017-04-12,21:34:14, 5641.7, 10504.2,-985.1, 50.02
2017-04-12,21:34:16, 5641.8, 10504.2,-1372.19, 50.02
2017-04-12,21:34:18, 5641.9, 10504.2,-1305.17, 50.03
2017-04-12,21:34:20, 5641.9, 10504.2,-1347.72, 50.03
2017-04-12,21:34:22, 5642.4, 10504.2,-1474.26, 50.03
2017-04-12,21:34:24, 5643.2, 10504.2,-1534.12, 50.03
2017-04-12,21:34:26, 5643.9, 10504.2,-1564.65, 50.03
2017-04-12,21:34:28, 5644.3, 10504.2,-1540.34, 50.03
2017-04-12,21:34:30, 5644.8, 10504.2,-1472.32, 50.02
2017-04-12,21:34:32, 5644.9, 10504.2,-1360.85, 50.03
2017-04-12,21:34:34, 5645.1, 10504.2,-1437.67, 50.02
2017-04-12,21:34:36, 5645.5, 10504.2,-1398.48, 50.02
2017-04-12,21:34:38, 5645.9, 10504.2,-1215.36, 50.02
2017-04-12,21:34:40, 5646.3, 10504.2,-1140.26, 50.02
2017-04-12,21:34:42, 5646.8, 10504.2,-1020.32, 50.02
2017-04-12,21:34:44, 5647.3, 10504.2,-1138.7, 50.02
2017-04-12,21:34:46, 5647.4, 10504.2,-1167.75, 50.02
2017-04-12,21:34:48, 5647.8, 10504.2,-1258.45, 50.02
2017-04-12,21:34:50, 5648.0, 10504.2,-1347.08, 50.03
2017-04-12,21:34:52, 5648.8, 10504.2,-1450.94, 50.02
2017-04-12,21:34:54, 5649.2, 10504.2,-1401.0, 50.03
2017-04-12,21:34:56, 5649.0, 10504.2,-1403.89, 50.02
2017-04-12,21:34:58, 5649.0, 10504.2,-1405.61, 50.02
2017-04-12,21:35:00, 5649.7, 10504.2,-1405.26, 50.02
2017-04-12,21:35:02, 5650.6, 10504.2,-1401.96, 50.02
2017-04-12,21:35:04, 5651.3, 10504.2,-1131.62, 50.02
2017-04-12,21:35:06, 5651.7, 10504.2,-1252.14, 50.02
2017-04-12,21:35:08, 5652.1, 10504.2,-1323.49, 50.02
2017-04-12,21:35:10, 5652.5, 10504.2,-1230.29, 50.02
2017-04-12,21:35:12, 5652.9, 10504.2,-1193.99, 50.02
2017-04-12,21:35:14, 5654.0, 10504.2,-1138.93, 50.02
2017-04-12,21:35:16, 5654.4, 10504.2,-1088.62, 50.02
2017-04-12,21:35:18, 5654.9, 10504.2,-898.33, 50.02
2017-04-12,21:35:20, 5655.2, 10504.2,-883.32, 50.02
2017-04-12,21:35:22, 5655.4, 10504.2,-912.75, 50.01
2017-04-12,21:35:24, 5655.9, 10504.2,-822.64, 50.01
2017-04-12,21:35:26, 5656.2, 10504.2,-827.35, 50.01
2017-04-12,21:35:28, 5656.7, 10504.2,-824.42, 50.01
2017-04-12,21:35:30, 5657.0, 10504.2,-622.16, 50.01
2017-04-12,21:35:32, 5657.3, 10504.2,-566.16, 50.01
2017-04-12,21:35:34, 5657.3, 10504.2,-608.85, 50.01
2017-04-12,21:35:36, 5657.5, 10504.2,-712.25, 50.02
2017-04-12,21:35:38, 5657.6, 10504.2,-821.24, 50.02
2017-04-12,21:35:40, 5657.8, 10504.2,-1204.46, 50.03
2017-04-12,21:35:42, 5658.1, 10504.2,-1645.83, 50.04
2017-04-12,21:35:44, 5658.7, 10504.2,-1884.39, 50.04
2017-04-12,21:35:46, 5659.4, 10504.2,-2134.37, 50.04
2017-04-12,21:35:48, 5660.4, 10504.2,-2130.45, 50.04
2017-04-12,21:35:50, 5661.4, 10504.2,-1912.6, 50.03
2017-04-12,21:35:52, 5662.7, 10504.2,-1665.16, 50.03
2017-04-12,21:35:54, 5663.3, 10504.2,-1560.27, 50.03
2017-04-12,21:35:56, 5664.1, 10504.2,-1557.35, 50.02
2017-04-12,21:35:58, 5665.6, 10504.2,-1560.04, 50.03
2017-04-12,21:36:00, 5666.1, 10504.2,-1556.89, 50.02
2017-04-12,21:36:02, 5666.6, 10504.2,-1388.79, 50.03
2017-04-12,21:36:04, 5667.2, 10504.2,-1349.8, 50.03
2017-04-12,21:36:06, 5668.3, 10504.2,-1500.01, 50.03
2017-04-12,21:36:08, 5668.9, 10504.2,-1431.65, 50.02
2017-04-12,21:36:10, 5669.9, 10504.2,-1315.65, 50.02
2017-04-12,21:36:12, 5670.3, 10504.2,-1238.59, 50.02
2017-04-12,21:36:14, 5671.1, 10504.2,-1208.04, 50.02
2017-04-12,21:36:16, 5671.9, 10504.2,-1333.13, 50.02
2017-04-12,21:36:18, 5672.4, 10504.2,-1229.53, 50.02
2017-04-12,21:36:20, 5672.9, 10504.2,-1453.26, 50.03
2017-04-12,21:36:22, 5673.5, 10504.2,-1558.39, 50.03
2017-04-12,21:36:24, 5674.3, 10504.2,-1659.01, 50.03
2017-04-12,21:36:26, 5675.2, 10504.2,-1506.32, 50.03
2017-04-12,21:36:28, 5676.5, 10504.2,-1507.42, 50.02
2017-04-12,21:36:30, 5677.2, 10504.2,-1506.58, 50.02
2017-04-12,21:36:32, 5677.7, 10504.2,-1508.58, 50.02
2017-04-12,21:36:34, 5678.2, 10504.2,-1307.2, 50.02
2017-04-12,21:36:36, 5679.0, 10504.2,-1179.18, 50.02
2017-04-12,21:36:38, 5679.9, 10504.2,-1242.24, 50.02
2017-04-12,21:36:40, 5680.4, 10504.2,-1183.7, 50.02
2017-04-12,21:36:42, 5681.1, 10504.2,-1186.88, 50.02
2017-04-12,21:36:44, 5681.6, 10504.2,-1317.09, 50.02
2017-04-12,21:36:46, 5682.2, 10504.2,-1404.09, 50.02
2017-04-12,21:36:48, 5682.8, 10504.2,-1438.91, 50.02
2017-04-12,21:36:50, 5683.2, 10504.2,-1152.81, 50.02
2017-04-12,21:36:52, 5682.7, 10504.2,-1055.62, 50.02
2017-04-12,21:36:54, 5682.8, 10504.2,-953.67, 50.02
2017-04-12,21:36:56, 5683.1, 10504.2,-980.51, 50.02
2017-04-12,21:36:58, 5683.8, 10504.2,-978.81, 50.02
2017-04-12,21:37:00, 5683.9, 10504.2,-981.75, 50.02
2017-04-12,21:37:02, 5684.3, 10504.2,-985.04, 50.02
2017-04-12,21:37:04, 5684.7, 10504.2,-982.96, 50.02
2017-04-12,21:37:06, 5685.3, 10504.2,-1188.35, 50.02
2017-04-12,21:37:08, 5685.9, 10504.2,-1046.93, 50.02
2017-04-12,21:37:10, 5686.3, 10504.2,-968.98, 50.02
2017-04-12,21:37:12, 5686.8, 10504.2,-1187.25, 50.02
2017-04-12,21:37:14, 5687.5, 10504.2,-888.28, 50.02
2017-04-12,21:37:16, 5688.0, 10504.2,-942.16, 50.02
2017-04-12,21:37:18, 5688.1, 10504.2,-1032.7, 50.02
2017-04-12,21:37:20, 5688.7, 10504.2,-989.76, 50.02
2017-04-12,21:37:22, 5689.3, 10504.2,-1175.42, 50.02
2017-04-12,21:37:24, 5680.5, 10504.2,-1451.73, 50.02
2017-04-12,21:37:26, 5680.7, 10504.2,-1411.51, 50.03
2017-04-12,21:37:28, 5681.4, 10504.2,-1495.65, 50.03
2017-04-12,21:37:30, 5681.9, 10504.2,-1533.18, 50.02
2017-04-12,21:37:32, 5682.3, 10504.2,-1321.26, 50.02
2017-04-12,21:37:34, 5683.1, 10504.2,-1285.23, 50.02
2017-04-12,21:37:36, 5683.3, 10504.2,-1454.13, 50.03
2017-04-12,21:37:38, 5684.0, 10504.2,-1455.44, 50.03
2017-04-12,21:37:40, 5684.6, 10504.2,-1567.16, 50.03
2017-04-12,21:37:42, 5685.3, 10504.2,-1680.84, 50.04
2017-04-12,21:37:44, 5686.3, 10504.2,-1980.94, 50.04
2017-04-12,21:37:46, 5686.8, 10504.2,-2003.45, 50.04
2017-04-12,21:37:48, 5687.6, 10504.2,-2032.1, 50.04
2017-04-12,21:37:50, 5688.5, 10504.2,-2075.68, 50.04
2017-04-12,21:37:52, 5689.1, 10504.2,-1928.98, 50.03
2017-04-12,21:37:54, 5690.1, 10504.2,-1769.94, 50.03
2017-04-12,21:37:56, 5690.5, 10504.2,-1818.46, 50.03
2017-04-12,21:37:58, 5691.2, 10504.2,-1820.66, 50.03
2017-04-12,21:38:00, 5691.5, 10504.2,-1823.19, 50.03
2017-04-12,21:38:02, 5692.1, 10504.2,-1821.62, 50.03
2017-04-12,21:38:04, 5692.4, 10504.2,-1703.6, 50.03
2017-04-12,21:38:06, 5692.9, 10504.2,-1774.64, 50.03
2017-04-12,21:38:08, 5693.3, 10504.2,-1680.31, 50.03
2017-04-12,21:38:10, 5694.0, 10504.2,-1557.0, 50.03
2017-04-12,21:38:12, 5695.1, 10504.2,-1547.43, 50.03
2017-04-12,21:38:14, 5695.8, 10504.2,-1530.29, 50.02
2017-04-12,21:38:16, 5696.6, 10504.2,-1340.88, 50.02
2017-04-12,21:38:18, 5697.3, 10504.2,-1278.11, 50.02
2017-04-12,21:38:20, 5697.8, 10504.2,-1098.48, 50.02
2017-04-12,21:38:22, 5698.0, 10504.2,-998.2, 50.02
2017-04-12,21:38:24, 5698.3, 10504.2,-1128.03, 50.02
2017-04-12,21:38:26, 5698.6, 10504.2,-1022.1, 50.01
2017-04-12,21:38:28, 5699.0, 10504.2,-792.22, 50.01
2017-04-12,21:38:30, 5699.5, 10504.2,-776.34, 50.01
2017-04-12,21:38:32, 5699.5, 10504.2,-778.13, 50.01
2017-04-12,21:38:34, 5699.4, 10504.2,-776.39, 50.01
2017-04-12,21:38:36, 5699.8, 10504.2,-778.36, 50.01
2017-04-12,21:38:38, 5700.1, 10504.2,-775.42, 50.02
2017-04-12,21:38:40, 5700.5, 10504.2,-1108.45, 50.02
2017-04-12,21:38:42, 5700.7, 10504.2,-1098.1, 50.02
2017-04-12,21:38:44, 5701.2, 10504.2,-1089.11, 50.02
2017-04-12,21:38:46, 5701.3, 10504.2,-983.23, 50.02
2017-04-12,21:38:48, 5702.1, 10504.2,-1130.65, 50.02
2017-04-12,21:38:50, 5702.5, 10504.2,-961.4, 50.02
2017-04-12,21:38:52, 5702.8, 10504.2,-874.66, 50.01
2017-04-12,21:38:54, 5703.2, 10504.2,-872.15, 50.01
2017-04-12,21:38:56, 5703.4, 10504.2,-863.45, 50.01
