Datetime EST HB,Datetime EST HE,Datetime GMT HB,Date GMT,HB GMT,Mango Readable,Mango Readable,Mango Readable,Mango Readable,Mango Readable,"MW
Online",Bid Amount,"Laurel Mountain
MW Out Unplanned","Laurel Mountain
MW Out Planned",Comments,"PJM Accepted Availability
mwh_available","energy_losses
(MWh)","energy_cost
$","gross_revenue
[RMCP Revenue]
$","other_charge
$",potential_revenue,revenue_capture,Latest Update,"hrly_dam_reg_mcp
[(RMCCP+RMPCP) x BF]
$","Injections
MWh","Reprocess
Data From",RMCCP,RMPCP,Benefits Factor,Hrly Perf Score
1/3/2015 8:00:00,1/3/2015 9:00:00,1/3/2015 13:00:00,1/3/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,310.075093,,323.07,95.98%,,14.23331239,,,3.69,3.02,2.121209,0.959766
1/3/2015 9:00:00,1/3/2015 10:00:00,1/3/2015 14:00:00,1/3/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-27.12,508.8714836,,536.38,94.87%,,26.4693316,,,6.86,4.1,2.415085,0.948716
1/3/2015 10:00:00,1/3/2015 11:00:00,1/3/2015 15:00:00,1/3/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-59.72,653.3094931,,679.18,96.19%,,38.29373758,,,10.31,4.11,2.655599,0.961903
1/3/2015 11:00:00,1/3/2015 12:00:00,1/3/2015 16:00:00,1/3/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-59.06,746.2423738,,785.89,94.95%,,43.66342918,,,14.98,4.21,2.275322,0.949549
1/3/2015 12:00:00,1/3/2015 13:00:00,1/3/2015 17:00:00,1/3/2015,17,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-28.98,697.2191358,,730.26,95.48%,,42.72215376,,,13.36,3.8,2.489636,0.954755
1/3/2015 13:00:00,1/3/2015 14:00:00,1/3/2015 18:00:00,1/3/2015,18,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-28.35,679.8350913,,829.43,81.96%,,57.38098968,,,16.12,3.32,2.951697,0.819643
1/3/2015 14:00:00,1/3/2015 15:00:00,1/3/2015 19:00:00,1/3/2015,19,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,704.5365369,,753.39,93.52%,,43.859484,,,13.36,4.04,2.52066,0.935154
1/3/2015 15:00:00,1/3/2015 16:00:00,1/3/2015 20:00:00,1/3/2015,20,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-26.68,630.13223,,670.81,93.94%,,40.8259652,,,12.22,3.33,2.625464,0.939361
1/3/2015 16:00:00,1/3/2015 17:00:00,1/3/2015 21:00:00,1/3/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-55.64,802.6218938,,838.64,95.71%,,43.18973005,,,14.47,5.4,2.173615,0.957051
1/3/2015 17:00:00,1/3/2015 18:00:00,1/3/2015 22:00:00,1/3/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,544.0521382,,640.04,85.00%,,34.22747978,,,13.73,3.08,2.036138,0.850026
1/3/2015 18:00:00,1/3/2015 19:00:00,1/3/2015 23:00:00,1/3/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-28.07,163.4297976,,170.29,95.97%,,8.01185476,,,2.24,1.4,2.201059,0.959729
1/3/2015 19:00:00,1/3/2015 20:00:00,1/4/2015 0:00:00,1/4/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-55.44,535.8865691,,567.82,94.38%,,30.38175,,,6.97,3.83,2.813125,0.943767
1/3/2015 20:00:00,1/3/2015 21:00:00,1/4/2015 1:00:00,1/4/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,485.7209722,,514.15,94.47%,,48.71916984,,,10.92,1.29,3.990104,0.944704
1/3/2015 21:00:00,1/3/2015 22:00:00,1/4/2015 2:00:00,1/4/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-49.7,724.4190898,,758.85,95.46%,,41.65122961,,,13.01,4.5,2.378711,0.954622
1/3/2015 22:00:00,1/3/2015 23:00:00,1/4/2015 3:00:00,1/4/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-45.6,701.8701845,,745.57,94.14%,,40.20703503,,,14.11,4.18,2.198307,0.941393
1/3/2015 23:00:00,1/4/2015 0:00:00,1/4/2015 4:00:00,1/4/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,18.69,795.6182945,,872.81,91.16%,,56.50902543,,,18.79,3.32,2.555813,0.91156
1/4/2015 0:00:00,1/4/2015 1:00:00,1/4/2015 5:00:00,1/4/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-36.22,306.5507334,,366.68,83.60%,,59.92898131,,,11.3,0.03,5.289407,0.836022
1/4/2015 1:00:00,1/4/2015 2:00:00,1/4/2015 6:00:00,1/4/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-54.36,408.6281823,,439.24,93.03%,,24.82363744,,,10.12,1.72,2.096591,0.930315
1/4/2015 2:00:00,1/4/2015 3:00:00,1/4/2015 7:00:00,1/4/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,2,26.52,525.641669,,589.26,89.20%,,25.1048979,,,10.44,4.86,1.640843,0.892031
1/4/2015 3:00:00,1/4/2015 4:00:00,1/4/2015 8:00:00,1/4/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-32.2,136.2283924,,157.33,86.59%,,7.74877395,,,4.25,0.4,1.666403,0.865877
1/4/2015 4:00:00,1/4/2015 5:00:00,1/4/2015 9:00:00,1/4/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-14.98,459.1231472,,497.42,92.30%,,19.68259062,,,7.46,5.2,1.554707,0.923003
1/4/2015 5:00:00,1/4/2015 6:00:00,1/4/2015 10:00:00,1/4/2015,10,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-56.61,301.4526246,,318.37,94.69%,,20.4160446,,,9.02,0.43,2.160428,0.94687
1/4/2015 6:00:00,1/4/2015 7:00:00,1/4/2015 11:00:00,1/4/2015,11,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,508.8339081,,535.70,94.98%,,26.3317358,,,8.28,3.92,2.158339,0.949845
1/4/2015 7:00:00,1/4/2015 8:00:00,1/4/2015 12:00:00,1/4/2015,12,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-15.13,620.3714924,,650.69,95.34%,,27.03519574,,,8.95,6.51,1.748719,0.953401
1/4/2015 8:00:00,1/4/2015 9:00:00,1/4/2015 13:00:00,1/4/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-30.36,618.286769,,655.79,94.28%,,32.93463852,,,10.38,4.6,2.198574,0.942812
1/4/2015 9:00:00,1/4/2015 10:00:00,1/4/2015 14:00:00,1/4/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-19.19,1121.669431,,"1,173.03",95.62%,,54.80330162,,,18.97,9.04,1.956562,0.956212
1/4/2015 10:00:00,1/4/2015 11:00:00,1/4/2015 15:00:00,1/4/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-43.22,610.9324005,,643.95,94.87%,,36.84662176,,,12.17,3.35,2.374138,0.94873
1/4/2015 11:00:00,1/4/2015 12:00:00,1/4/2015 16:00:00,1/4/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,981.4147269,,"1,020.63",96.16%,,49.19556536,,,14.75,7.89,2.172949,0.961581
1/4/2015 12:00:00,1/4/2015 13:00:00,1/4/2015 17:00:00,1/4/2015,17,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-22.2,1012.663222,,"1,072.13",94.45%,,72.80149752,,,23.33,3.79,2.684421,0.944537
1/4/2015 13:00:00,1/4/2015 14:00:00,1/4/2015 18:00:00,1/4/2015,18,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-23.34,1160.793893,,"1,236.78",93.86%,,65.13953616,,,15.01,8.55,2.764836,0.938562
1/4/2015 14:00:00,1/4/2015 15:00:00,1/4/2015 19:00:00,1/4/2015,19,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-45.92,576.9880669,,604.74,95.41%,,29.47782143,,,7.46,4.73,2.418197,0.954112
1/4/2015 15:00:00,1/4/2015 16:00:00,1/4/2015 20:00:00,1/4/2015,20,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-23,1116.452152,,"1,183.78",94.31%,,83.25937944,,,18.53,5.28,3.496824,0.943122
1/4/2015 16:00:00,1/4/2015 17:00:00,1/4/2015 21:00:00,1/4/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-48.92,753.9609828,,798.94,94.37%,,50.36458108,,,14.04,3.89,2.808956,0.943703
1/4/2015 17:00:00,1/4/2015 18:00:00,1/4/2015 22:00:00,1/4/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-26.88,155.0556281,,163.68,94.73%,,6.3249522,,,1.48,2,1.817515,0.947304
1/4/2015 18:00:00,1/4/2015 19:00:00,1/4/2015 23:00:00,1/4/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-25.8,152.8367622,,162.25,94.20%,,8.5192905,,,2.17,1.12,2.58945,0.942007
1/4/2015 19:00:00,1/4/2015 20:00:00,1/5/2015 0:00:00,1/5/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,24.86,149.9438278,,157.84,94.99%,,6.33482762,,,2.72,1.46,1.515509,0.949946
1/4/2015 20:00:00,1/4/2015 21:00:00,1/5/2015 1:00:00,1/5/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-24.94,926.3421965,,958.01,96.69%,,50.33226624,,,18.12,5.56,2.125518,0.966942
1/4/2015 21:00:00,1/4/2015 22:00:00,1/5/2015 2:00:00,1/5/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-65.88,912.0869729,,941.52,96.87%,,51.19270182,,,18.9,4.89,2.151858,0.968736
1/4/2015 22:00:00,1/4/2015 23:00:00,1/5/2015 3:00:00,1/5/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-19.47,1010.658826,,"1,053.43",95.94%,,63.6496629,,,22.22,4.49,2.38299,0.9594
1/4/2015 23:00:00,1/5/2015 0:00:00,1/5/2015 4:00:00,1/5/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-16.48,963.9578243,,"1,027.08",93.85%,,104.79758886,,,22.55,2.26,4.224006,0.938542
1/5/2015 0:00:00,1/5/2015 1:00:00,1/5/2015 5:00:00,1/5/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1057.461776,,"1,144.36",92.41%,,66.73011684,,,27.79,3.77,2.114389,0.924064
1/5/2015 1:00:00,1/5/2015 2:00:00,1/5/2015 6:00:00,1/5/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-11.68,497.002767,,528.49,94.04%,,89.24436971,,,15.61,0.16,5.659123,0.940412
1/5/2015 2:00:00,1/5/2015 3:00:00,1/5/2015 7:00:00,1/5/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-33.2,279.2664542,,295.42,94.53%,,20.38352836,,,8.54,0.3,2.305829,0.945333
1/5/2015 3:00:00,1/5/2015 4:00:00,1/5/2015 8:00:00,1/5/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-18.31,116.8853391,,122.10,95.73%,,5.75839056,,,3.1,0.44,1.626664,0.957265
1/5/2015 4:00:00,1/5/2015 5:00:00,1/5/2015 9:00:00,1/5/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-67.47,307.2114599,,322.23,95.34%,,25.60692893,,,9.21,0.32,2.686981,0.953378
1/5/2015 5:00:00,1/5/2015 6:00:00,1/5/2015 10:00:00,1/5/2015,10,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-24.89,509.8464881,,536.83,94.97%,,28.07049703,,,10.04,3.17,2.124943,0.949728
1/5/2015 6:00:00,1/5/2015 7:00:00,1/5/2015 11:00:00,1/5/2015,11,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-71.52,604.2020336,,700.76,86.22%,,42.45039819,,,18.43,1.64,2.115117,0.862208
1/5/2015 7:00:00,1/5/2015 8:00:00,1/5/2015 12:00:00,1/5/2015,12,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-27.4,68.76307908,,113.85,60.40%,,6.95422344,,,0.95,0.57,4.575147,0.603976
1/5/2015 8:00:00,1/5/2015 9:00:00,1/5/2015 13:00:00,1/5/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,83.41765462,,97.51,85.55%,,3.83574891,,,0.49,0.98,2.609353,0.855484
1/5/2015 9:00:00,1/5/2015 10:00:00,1/5/2015 14:00:00,1/5/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-54.94,274.6767869,,334.94,82.01%,,24.9129892,,,10.25,0.09,2.40938,0.82008
1/5/2015 10:00:00,1/5/2015 11:00:00,1/5/2015 15:00:00,1/5/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,298.5648398,,314.13,95.05%,,22.2538758,,,9.61,0.09,2.294214,0.950458
1/5/2015 11:00:00,1/5/2015 12:00:00,1/5/2015 16:00:00,1/5/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-27.43,474.1154969,,546.04,86.83%,,28.03303565,,,8.27,3.78,2.326393,0.868279
1/5/2015 12:00:00,1/5/2015 13:00:00,1/5/2015 17:00:00,1/5/2015,17,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-26.95,503.7491047,,532.49,94.60%,,24.262475,,,8.1,4.4,1.940998,0.946021
1/5/2015 13:00:00,1/5/2015 14:00:00,1/5/2015 18:00:00,1/5/2015,18,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-54.04,476.5010072,,498.87,95.52%,,30.93836288,,,15.39,0.1,1.997312,0.955158
1/5/2015 14:00:00,1/5/2015 15:00:00,1/5/2015 19:00:00,1/5/2015,19,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-26.8,689.8655303,,755.55,91.31%,,93.06680782,,,14.66,1.56,5.737781,0.913064
1/5/2015 15:00:00,1/5/2015 16:00:00,1/5/2015 20:00:00,1/5/2015,20,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-52.8,891.6480891,,"1,101.79",80.93%,,92.99168704,,,17.9,3.87,4.271552,0.809273
1/5/2015 16:00:00,1/5/2015 17:00:00,1/5/2015 21:00:00,1/5/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,176.8768168,,191.13,92.54%,,12.55829537,,,4.4,0.63,2.496679,0.925412
1/5/2015 17:00:00,1/5/2015 18:00:00,1/5/2015 22:00:00,1/5/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,432.893808,,466.17,92.86%,,23.94286906,,,11.1,1.88,1.844597,0.928616
1/5/2015 18:00:00,1/5/2015 19:00:00,1/5/2015 23:00:00,1/5/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-36.18,111.7012333,,231.61,48.23%,,11.81870826,,,4.21,1.45,2.088111,0.482285
1/5/2015 19:00:00,1/5/2015 20:00:00,1/6/2015 0:00:00,1/6/2015,0,LMsched:0,LMbid:0,LMUnscheduled:0,LMPlanned:0,LMSettled:0,0,0,,,MDU problem / server reboot,0,0,0,306.5063099,,335.08,91.47%,,21.96797764,,,7.51,1.17,2.530873,0.914737
1/5/2015 20:00:00,1/5/2015 21:00:00,1/6/2015 1:00:00,1/6/2015,1,LMsched:0,LMbid:0,LMUnscheduled:0,LMPlanned:0,LMSettled:0,0,0,,,MDU problem / server reboot,0,-1,-36.03,407.1677334,,445.12,91.47%,,25.29426393,,,13.91,0,1.818423,0.914737
1/5/2015 21:00:00,1/5/2015 22:00:00,1/6/2015 2:00:00,1/6/2015,2,LMsched:0,LMbid:0,LMUnscheduled:0,LMPlanned:0,LMSettled:0,0,0,,,MDU problem / server reboot,0,0,0,0,,739.52,0.00%,,35.01867358,,,13.46,5.12,1.884751,0.914737
1/5/2015 22:00:00,1/5/2015 23:00:00,1/6/2015 3:00:00,1/6/2015,3,LMsched:0,LMbid:0,LMUnscheduled:0,LMPlanned:0,LMSettled:0,0,0,,,MDU problem / server reboot,0,-3,-85.17,0,,"1,167.44",0.00%,,74.76302283,,,13.99,6.02,3.736283,0.914737
1/5/2015 23:00:00,1/6/2015 0:00:00,1/6/2015 4:00:00,1/6/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,604.6340726,,645.90,93.61%,,43.40073128,,,19.99,0.09,2.161391,0.936104
1/6/2015 0:00:00,1/6/2015 1:00:00,1/6/2015 5:00:00,1/6/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-60.18,409.1042726,,488.17,83.80%,,26.5002621,,,6.87,3.18,2.636842,0.838045
1/6/2015 1:00:00,1/6/2015 2:00:00,1/6/2015 6:00:00,1/6/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-30.55,404.4865922,,431.71,93.69%,,16.34213077,,,5.03,5.4,1.566839,0.936941
1/6/2015 2:00:00,1/6/2015 3:00:00,1/6/2015 7:00:00,1/6/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-59.54,552.623234,,583.89,94.65%,,27.40218578,,,10.35,4.19,1.884607,0.946454
1/6/2015 3:00:00,1/6/2015 4:00:00,1/6/2015 8:00:00,1/6/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,29.53,650.5659636,,687.17,94.67%,,32.40765729,,,11.61,5.08,1.941741,0.946733
1/6/2015 4:00:00,1/6/2015 5:00:00,1/6/2015 9:00:00,1/6/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-59.08,575.3001771,,606.21,94.90%,,23.05585602,,,9.9,6.39,1.415338,0.949014
1/6/2015 5:00:00,1/6/2015 6:00:00,1/6/2015 10:00:00,1/6/2015,10,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-33.35,1955.515865,,"2,052.30",95.28%,,110.66692728,,,27.63,13.6,2.684136,0.952843
1/6/2015 6:00:00,1/6/2015 7:00:00,1/6/2015 11:00:00,1/6/2015,11,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-58,3234.67066,,"3,594.36",89.99%,,915.54040752,,,99.74,1.39,9.053104,0.899929
1/6/2015 7:00:00,1/6/2015 8:00:00,1/6/2015 12:00:00,1/6/2015,12,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-51.22,992.5992797,,"1,203.91",82.45%,,1406.05856952,,,32.44,0.12,43.183617,0.824483
1/6/2015 8:00:00,1/6/2015 9:00:00,1/6/2015 13:00:00,1/6/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,29.05,503.4254566,,543.69,92.59%,,56.95157782,,,14.47,0.67,3.761663,0.925942
1/6/2015 9:00:00,1/6/2015 10:00:00,1/6/2015 14:00:00,1/6/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-29.02,801.0504633,,854.33,93.76%,,48.8533737,,,19.23,3.47,2.152131,0.937633
1/6/2015 10:00:00,1/6/2015 11:00:00,1/6/2015 15:00:00,1/6/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-29.97,1518.794339,,"1,617.29",93.91%,,91.9512204,,,36.06,6.74,2.148393,0.939101
1/6/2015 11:00:00,1/6/2015 12:00:00,1/6/2015 16:00:00,1/6/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-66.46,5493.45851,,"6,175.01",88.96%,,415.35667248,,,183.32,4.36,2.213111,0.889627
1/6/2015 12:00:00,1/6/2015 13:00:00,1/6/2015 17:00:00,1/6/2015,17,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-27.23,1448.195952,,"1,596.86",90.69%,,127.5563562,,,26.77,5.93,3.900806,0.906904
1/6/2015 13:00:00,1/6/2015 14:00:00,1/6/2015 18:00:00,1/6/2015,18,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-60.86,1247.804025,,"1,351.21",92.35%,,94.47515903,,,25.53,5.48,3.046603,0.92347
1/6/2015 14:00:00,1/6/2015 15:00:00,1/6/2015 19:00:00,1/6/2015,19,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-28.72,828.2825887,,883.87,93.71%,,53.66418804,,,19.18,3.58,2.357829,0.937106
1/6/2015 15:00:00,1/6/2015 16:00:00,1/6/2015 20:00:00,1/6/2015,20,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-28.26,656.5495109,,779.55,84.22%,,88.77647448,,,16.83,1.56,4.827432,0.842221
1/6/2015 16:00:00,1/6/2015 17:00:00,1/6/2015 21:00:00,1/6/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-58.74,321.2342235,,454.13,70.74%,,43.89207768,,,9.48,1.14,4.132964,0.707361
1/6/2015 17:00:00,1/6/2015 18:00:00,1/6/2015 22:00:00,1/6/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,3182.56336,,"3,897.83",81.65%,,351.95574791,,,119.05,0.94,2.933209,0.816496
1/6/2015 18:00:00,1/6/2015 19:00:00,1/6/2015 23:00:00,1/6/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,598.7540348,,870.21,68.81%,,99.6752085,,,22.61,1.09,4.205705,0.688053
1/6/2015 19:00:00,1/6/2015 20:00:00,1/7/2015 0:00:00,1/7/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,2203.995326,,"2,340.62",94.16%,,92.92997379,,,66.7,4.97,1.296637,0.94163
1/6/2015 20:00:00,1/6/2015 21:00:00,1/7/2015 1:00:00,1/7/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-94.5,551.0804482,,582.82,94.55%,,27.68615556,,,14.82,2.07,1.639204,0.94554
1/6/2015 21:00:00,1/6/2015 22:00:00,1/7/2015 2:00:00,1/7/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1884.587806,,"2,064.53",91.28%,,144.46515288,,,54.39,4.1,2.469912,0.91284
1/6/2015 22:00:00,1/6/2015 23:00:00,1/7/2015 3:00:00,1/7/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-55.58,1117.382294,,"1,217.71",91.76%,,75.72962768,,,18.04,6.48,3.088484,0.917611
1/6/2015 23:00:00,1/7/2015 0:00:00,1/7/2015 4:00:00,1/7/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,967.90858,,"1,028.99",94.06%,,52.3617065,,,20.02,6.04,2.009275,0.940637
1/7/2015 0:00:00,1/7/2015 1:00:00,1/7/2015 5:00:00,1/7/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-54.48,825.2212316,,871.22,94.72%,,53.87742154,,,16.72,4.05,2.594002,0.947199
